question ID	abstract ID	PMID	title	sentence id	sentence	generated
Q26	A5	32079143	Late-Relapsing Hepatitis after Yellow Fever	1	One patient presented hyporexia, asthenia, adynamia, and jaundice two months after acute yellow fever (YF) onset; plus laboratory tests indicating hepatic cytolysis and a rebound of alanine and aspartate transaminases, and total and direct bilirubin levels.	Here's a simplified version of the sentence:One patient had a loss of appetite, felt weak, lacked energy, and turned yellow two months after getting yellow fever. Blood tests also showed liver damage and high levels of certain liver enzymes and bile.I replaced the following rare terms or phrases:- Hyporexia: loss of appetite- Asthenia: feeling weak- Adynamia: lacking energy- Hepatic cytolysis: liver damage- Alanine and aspartate transaminases: certain liver enzymes (kept the term, but provided context to make it clearer)- Total and direct bilirubin levels: bile (kept the term, but provided context to make it clearer)
Q26	A5	32079143	Late-Relapsing Hepatitis after Yellow Fever	2	Laboratory tests discarded autoimmune hepatitis, inflammatory or metabolic liver disease, and new infections caused by hepatotropic agents.	Lab tests ruled out several conditions that could cause liver damage, including autoimmune diseases, inflammation, metabolic disorders, and new infections that target the liver.
Q26	A5	32079143	Late-Relapsing Hepatitis after Yellow Fever	3	Anti-YFV IgM, IgG and neutralizing antibodies were detected in different times, but no viremia.	We found different types of antibodies against the Yellow Fever Virus (YFV) in the body at various times, but no actual virus was present in the blood.
Q26	A5	32079143	Late-Relapsing Hepatitis after Yellow Fever	4	A liver biopsy was collected three months after YF onset and tested positive for YFV antigens and wild-type YFV-RNA (364 RNA-copies/gram/liver).	A liver biopsy was taken 3 months after the patient first got Yellow Fever (YF). The biopsy showed the presence of YF virus and its genetic material (364 copies per gram of liver).
Q26	A5	32079143	Late-Relapsing Hepatitis after Yellow Fever	5	Transaminases and bilirubin levels remained elevated for five months, and the arresting of symptoms persisted for six months after the acute YF onset.	"Here's the simplified version:The levels of liver enzymes and a yellow pigment called bilirubin stayed high for five months, and the symptoms stopped improving for six months after the sudden start of the yellow fever illness.I rephrased the sentence to make it clearer and easier to understand, and I also defined ""bilirubin"" as ""a yellow pigment"" to help readers who may not be familiar with the term."
Q26	A5	32079143	Late-Relapsing Hepatitis after Yellow Fever	6	Several serum chemokines, cytokines, and growth factors were measured.	Several substances in the blood that help fight infection and heal were measured.
Q26	A5	32079143	Late-Relapsing Hepatitis after Yellow Fever	7	A similar immune response profile was observed in the earlier phases of the disease, followed by more pronounced changes in the later stages, when transaminases levels returned to normal.	"Here's a simplified version of the sentence:The body's defense against the disease looked similar at the beginning, but changed more noticeably as the disease progressed, even after liver function returned to normal.I replaced ""immune response profile"" with ""the body's defense"" to make it more accessible, and ""transaminases levels"" with ""liver function"" to use more common terminology."
Q26	A5	32079143	Late-Relapsing Hepatitis after Yellow Fever	8	The results indicated viral persistence in the liver and continual liver cell damage three months after YF onset and reinforced the need for extended follow-ups of YF patients.	The test results showed that the virus stayed in the liver and continued to damage liver cells even three months after the Yellow Fever (YF) started. This highlights the importance of long-term monitoring of YF patients.
Q26	A5	32079143	Late-Relapsing Hepatitis after Yellow Fever	9	Further studies to investigate the role of possible viral persistence and the immune response causing relapsing hepatitis following YF are also necessary.	More research is needed to understand if the virus can stay in the body and trigger an immune response, leading to repeated episodes of hepatitis after yellow fever vaccination.
Q26	A6	37757571	Understanding yellow fever-associated myocardial injury: an autopsy study	1	Background: Yellow fever (YF) is a viral hemorrhagic fever, endemic in parts of South America and Africa.	Background: Yellow fever is a serious viral disease that causes bleeding, commonly found in certain areas of South America and Africa.
Q26	A6	37757571	Understanding yellow fever-associated myocardial injury: an autopsy study	2	There is scarce evidence about the pathogenesis of the myocardial injury.	There's limited information about how heart muscle damage develops.
Q26	A6	37757571	Understanding yellow fever-associated myocardial injury: an autopsy study	3	The objective of this study is to evaluate the cardiac pathology in fatal cases of YF.	The goal of this study is to examine the heart problems that occurred in people who died from Yellow Fever (YF).
Q26	A6	37757571	Understanding yellow fever-associated myocardial injury: an autopsy study	4	Methods: This retrospective autopsy study included cases from the São Paulo (Brazil) epidemic of 2017-2019.	"Here's the simplified version of the given sentence:Simplified: Methods: We looked back at autopsy cases from a 2017-2019 outbreak in São Paulo, Brazil.I've rephrased the sentence to make it more straightforward and easier to understand. I've also avoided using technical terms like ""retrospective autopsy study"" and instead used simpler language to convey the same meaning."
Q26	A6	37757571	Understanding yellow fever-associated myocardial injury: an autopsy study	5	We reviewed medical records and performed cardiac tissue histopathological evaluation, electron microscopy, immunohistochemical assays, RT-qPCR for YF virus (YFV)-RNA, and proteomics analysis on inflammatory and endothelial biomarkers.	We looked at the patient's medical history and did several tests on heart tissue, including checking for the Yellow Fever virus and studying how the heart was reacting to inflammation.
